ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time,Normalized Restaurant
437396,Sinhgad Road,Pune,Swadist Bite - Healthy Bakery,250,2.9,80,Bakery,Sinhgad Road,67,wadit bite - healthy bakery
437458,Adajan,Surat,Jay Bhavani Dryfruit Dish Gola,200,2.9,80,Desserts,Adajan,51,jay bhavani dryfruit dih gola
437570,Kothrud,Pune,Big Mishra Pedha,120,2.9,80,"Sweets,Chaat,Juices",Kothrud,58,big mihra pedha
437694,Vastrapur,Ahmedabad,First11 - The Punjabi Kitchen,200,4.0,20,"Indian,Thalis,Punjabi,North Indian,Biryani,Gujarati,Chinese,Combo,Salads,Desserts,Sweets,Healthy Food,Jain,Fast Food",Vastrapur,48,firt11 - the punjabi kitchen
437870,Rohini,Delhi,Foodie Delight,350,2.9,80,"Indian,Chinese,Combo",Rohini,55,foodie delight
438005,R.T. Nagar,Bangalore,Chat And Cool Corner,100,2.9,80,"Fast Food,Chaat",R.T. Nagar,57,chat & cool corner
438008,Central Bangalore,Bangalore,Lakshmi Super Sandwich,149,2.9,80,"Pizzas,Chaat,Snacks",Central Bangalore,36,lakhmi uper andwich
438391,Central Kolkata,Kolkata,Icing Sugar,250,2.9,80,Bakery  Snacks  Desserts,Central Kolkata,67,icing ugar
438397,Athwa,Surat,Sai Fast Food,200,2.9,80,"Italian,Fast Food,Beverages",Athwa,45,ai fat food
438487,Nsp,Delhi,Wedesi,150,2.9,80,"North Indian,Indian",Nsp,49,wedei
438492,Sinhgad Road,Pune,Danka,150,2.9,80,"Street Food,Chaat",Sinhgad Road,73,danka
438809,Sarthana,Surat,Shiva Garden Restaurant,200,2.9,80,Indian,Sarthana,66,hiva garden retaurant
438909,Annanagar,Chennai,Spotlight Cafe,50,2.9,80,"Fast Food,Pizzas,Beverages",Annanagar,66,potlight cafe
439515,Piplod,Surat,Mr.Kanha,300,2.9,80,"Fast Food,Pizzas",Piplod,60,mr.kanha
439628,Brigade Road,Bangalore,Lubov Patisserie By Frozen Bottle,2000,2.9,80,Bakery,Brigade Road,36,lubov patierie by frozen bottle
439747,Kothapet & Dilsukhnagar,Hyderabad,Guru Raghavendra Tiffins,100,2.9,80,"South Indian,Snacks,Fast Food,Chaat",Kothapet & Dilsukhnagar,54,guru raghavendra tiffin
440027,Kurla,Mumbai,Bombay Waffles,250,2.9,80,"Desserts,Ice Cream",Kurla,38,bombay waffle
440257,Navrangpura,Ahmedabad,Mahalaxmi Bhojnalaya,200,2.9,80,Indian,Navrangpura,46,mahalaxmi bhojnalaya
440362,Himayath Nagar,Hyderabad,Te - A Tea Tradition,150,2.9,80,"Beverages,Snacks",Himayath Nagar,32,te - a tea tradition
440407,Lake Town,Kolkata,Hunger Twister,250,4.6,20,Chinese,Lake Town,74,hunger twiter
440498,Navrangpura,Ahmedabad,Brew Coffee,400,2.9,80,"Beverages,Fast Food",Navrangpura,58,brew coffee
440553,Kondhwa,Pune,Misal And More,200,2.9,80,"North Indian,Fast Food",Kondhwa,77,mial & more
440621,Lake Town,Kolkata,Double Trouble,250,4.2,20,"Chinese,Beverages,Juices",Lake Town,81,double trouble
440699,Vastral,Ahmedabad,Rebecca'S Cafe,350,2.9,80,"Fast Food,Combo,Beverages,Street Food",Vastral,53,rebecca cafe
440904,Central Kolkata,Kolkata,Williams Kitchen,1400,2.9,80,"Indian,Chinese,Oriental,Beverages",Central Kolkata,57,william kitchen
440939,Athwa,Surat,Waffle House,300,2.9,80,Desserts,Athwa,38,waffle houe
441276,Navrangpura,Ahmedabad,Mahakali Burger,130,2.9,80,American,Navrangpura,35,mahakali burger
441531,Rohini,Delhi,Chulha Chowka,250,2.9,80,"Chinese,North Indian,Tandoor",Rohini,67,chulha chowka
441548,Navrangpura,Ahmedabad,Kekiz The Cake Shop,150,2.9,80,"Bakery,Desserts",Navrangpura,44,kekiz the cake hop
441579,South Kolkata,Kolkata,Peth Puja,200,2.9,80,South Indian  Beverages,South Kolkata,60,peth puja
441631,Koregaon Park,Pune,Cake & More,600,2.9,80,Bakery,Koregaon Park,52,cake & more
441697,Annanagar,Chennai,Splash,300,2.9,80,Beverages,Annanagar,69,plah
441714,Bhagal,Surat,La Pino'Z Pizza,500,4.1,100,"Pizzas,Fast Food",Athwa,46,la pinoz pizza
441722,Navrangpura,Ahmedabad,Shiva'S Food Zone,400,2.9,80,"Indian,Chinese,Beverages",Navrangpura,39,hiva food zone
441782,Athwa,Surat,Hotel Rajwadi Thal,400,2.9,80,"Indian,Chinese",Athwa,48,hotel rajwadi thal
442032,Koramangala,Bangalore,Keventers Ice Creamery,200,4.9,20,"Ice Cream,Desserts",7Th Block,57,keventer ice creamery
442164,Varachha,Surat,William Johns Pizza Varachha,502,2.9,80,Pizzas,Varachha,62,william john pizza varachha
442197,A.S. Rao Nagar & Sainikpuri,Hyderabad,Balaji Mohanlal Mithai Bhandar,200,2.9,80,Sweets,A.S. Rao Nagar & Sainikpuri,84,balaji mohanlal mithai bhandar
442347,Lake Town,Kolkata,Savister,250,4.3,20,"Snacks,Beverages",Lake Town,87,aviter
442373,Kodambakkam,Chennai,Paratha Point,350,2.9,80,North Indian,Kodambakkam,72,paratha point
442462,Athwa,Surat,Zorko-Brand Of Food Lovers,150,2.9,80,Fast Food,Athwa,33,zorko-brand of food lover
442467,Basavanagudi,Bangalore,Food Adda,500,2.9,80,Pizzas,Basavanagudi,55,food adda
442632,Perambur,Chennai,Friends Karupatti Coffee,100,2.9,80,"Beverages,Snacks,Bakery",Perambur,56,friend karupatti coffee
442807,Jillelaguda,Hyderabad,Chai Amruth,110,2.9,80,Beverages,Vanasthalipuram,64,chai amruth
443138,Aundh,Pune,New Paratha Center,200,2.9,80,Indian,Aundh,69,new paratha center
443240,Vastrapur,Ahmedabad,Baap No Bagicho,400,2.9,80,"North Indian,Fast Food,Tandoor,Chinese,Beverages",Vastrapur,48,baap no bagicho
443246,Isanpur,Ahmedabad,Gujarat Juice Corner,100,2.9,80,"Beverages,Desserts",Isanpur,52,gujarat juice corner
443452,Shivaji Nagar,Pune,Prakash Snack Center,100,2.9,80,"Fast Food,Snacks",Shivaji Nagar,37,prakah nack center
443617,Sarthana,Surat,Akshar Pavbhaji And Chinese,200,2.9,80,"Fast Food,Chinese,Indian",Sarthana,50,akhar pavbhaji & chinee
443937,Purasawalkam,Chennai,Topped Off,450,2.9,80,"Chinese,Fast Food,Continental,Tandoor,Italian,Indian",Purasawalkam,40,topped off
444220,Vadapalani,Chennai,Myilai,100,2.9,80,"Beverages,Combo",Vadapalani,85,myilai
444268,Rohini,Delhi,The Real Spicy,200,2.9,80,"Indian,Fast Food,Bakery,Pizzas",Rohini,38,the real picy
444297,Vastrapur,Ahmedabad,Chup Chaap,200,4.8,20,"Indian,Tandoor,Beverages,North Indian,Chinese,Combo,Salads,Fast Food",Vastrapur,52,chup chaap
444553,Kodambakkam,Chennai,Lassi Blast,200,2.9,80,Beverages,Kodambakkam,72,lai blat
444624,Kothrud,Pune,Santosh Bhel And Panipuri,150,2.9,80,Chinese,Kothrud,54,antoh bhel & panipuri
445039,Juhu,Mumbai,Roti De Tokari,500,2.9,80,Punjabi  North Indian,Juhu,57,roti de tokari
445093,Marol Sakinaka,Mumbai,Bite Cafe,100,2.9,80,"Chinese,Pizzas,Fast Food",Marol Sakinaka,52,bite cafe
445098,Sector 3,Kolkata,The Goodness Bottle,340,2.9,80,Juices  Healthy Food,Salt Lake,60,the goodne bottle
445277,Perambur,Chennai,Tea Time-Kodungaiyur,20,2.9,80,Beverages,Perambur,67,tea time-kodungaiyur
445291,Paldi & Ambawadi,Ahmedabad,Hd'S Frankies And Burgers,200,2.9,80,"Snacks,Fast Food",Paldi & Ambawadi,44,hd frankie & burger
445387,Navrangpura,Ahmedabad,The Kurtosshhh Lounge,500,2.9,80,"Bakery,Beverages",Navrangpura,38,the kurtohhh lounge
445438,Tolichowki,Hyderabad,Ttt Juice Center,150,2.9,80,Beverages,Tolichowki,61,ttt juice center
445475,Ramgopalpet,Hyderabad,Tea Time,200,2.9,80,Beverages,Begumpet,63,tea time
445620,Athwa,Surat,Shyam Fresh Juice Center,200,2.9,80,Juices,Athwa,38,hyam freh juice center
445679,Sanitytestarea,Kolkata,Om Shree Hari,250,2.9,80,Fast Food  Continental  Chinese,New Area,52,om hree hari
445820,Powai,Mumbai,24 Pizza Factory,400,2.9,80,Pizzas,Powai,53,24 pizza factory
445977,Annanagar,Chennai,Mr.Tiffin,200,2.9,80,South Indian,Annanagar,74,mr.tiffin
446011,Navrangpura,Ahmedabad,Sunshine Cafe,50,2.9,80,"Fast Food,Mexican",Navrangpura,44,unhine cafe
446052,Marol Sakinaka,Mumbai,Sai Gopi Pure Veg,300,2.9,80,"Indian,South Indian,Biryani,Chinese,Combo,Fast Food",Marol Sakinaka,43,ai gopi pure veg
446079,Vastrapur,Ahmedabad,Rotlo Gujarati Rasthal,300,4.2,20,Gujarati,Vastrapur,47,rotlo gujarati rathal
446282,Adajan,Surat,The Live Kitchen,250,2.9,80,"Fast Food,Pizzas",Adajan,46,the live kitchen
446379,Sadashiv Peth,Pune,Krishna Chaya,150,2.9,80,"Snacks,South Indian,Chinese",Swargate,38,krihna chaya
446748,Piplod,Surat,Epicure,500,2.9,80,"Fast Food,Pizzas,Pastas",Piplod,64,epicure
446961,Nallakunta & Vidyanagar,Hyderabad,Durga'S Street Delight'S,200,2.9,80,"Chinese,North Indian,Biryani",Nallakunta & Vidyanagar,41,durga treet delight
447004,Kothapet & Dilsukhnagar,Hyderabad,Cherrys Kitchen,200,2.9,80,"Arabian,Chinese,Beverages",Kothapet & Dilsukhnagar,51,cherry kitchen
447173,Athwa,Surat,Shree Radhey Fastfood,100,2.9,80,"Chinese,Combo,Snacks",Athwa,30,hree radhey fatfood
447249,Varachha,Surat,Richie Rich Bakery & Eatery,500,2.9,80,"Italian,Continental,Fast Food,Beverages",Varachha,58,richie rich bakery & eatery
447543,T Nagar,Chennai,Jalpaan,600,2.9,80,"North Indian,Chinese,Thai,Indian,Desserts,Beverages",T Nagar,90,jalpaan
447787,Navrangpura,Ahmedabad,Harshail,200,2.9,80,"Chinese,Fast Food,Thalis",Navrangpura,36,harhail
447805,Purasawalkam,Chennai,Royera Juice Hub,300,2.9,80,"Italian,Desserts,Beverages",Purasawalkam,39,royera juice hub
447956,Mehdipatnam,Hyderabad,Tasty Byte,250,2.9,80,"Chinese,Italian,Beverages",Mehdipatnam,61,taty byte
448330,Maninagar,Ahmedabad,Food Costa,200,2.9,80,"Chinese,Fast Food,Beverages",Maninagar,46,food cota
448359,Vastrapur,Ahmedabad,P Se Pavbhaji,150,4.4,20,"Street Food,Fast Food,Combo,Snacks,Beverages,Desserts",Vastrapur,50,p e pavbhaji
448419,Ameerpet,Hyderabad,Vishnu Priya Udipi Tiffins & Meals,250,2.9,80,Chinese  South Indian,Ameerpet,66,vihnu priya udipi tiffin & meal
448607,Basavanagudi,Bangalore,Trendy Juice & Foodies,300,2.9,80,"Fast Food,Chinese,Snacks",Basavanagudi,58,trendy juice & foodie
448678,Perambur,Chennai,Delightful Dessert,200,2.9,80,Desserts,Perambur,51,delightful deert
449167,Salt Lake,Kolkata,Icecream Station,200,2.9,80,"Beverages,Ice Cream",Salt Lake,78,icecream tation
449187,Sector V Salt Lake,Kolkata,The Ultimate Wrap,300,2.9,80,Fast Food  Combo,Sector V Salt Lake,76,the ultimate wrap
449191,Adajan,Surat,Shree Bhakti Dhokla And Spices,200,2.9,80,"Chinese,Indian,Thalis",Adajan,46,hree bhakti dhokla & pice
449319,Tarnaka  Nacharam & Malkajigiri,Hyderabad,Hotel Tamilnaadu,100,2.9,80,South Indian,Tarnaka  Nacharam & Malkajigiri,75,hotel tamilnaadu
449439,Maninagar,Ahmedabad,Bhimsing Bhaji Pav,200,2.9,80,Snacks,Maninagar,46,bhiming bhaji pav
449627,Athwa,Surat,Kaka'S Cafe,200,2.9,80,"Fast Food,Continental,Italian,Beverages",Athwa,40,kaka cafe
449730,Tolichowki,Hyderabad,Sam Icecreame And Chat Center,120,2.9,80,Beverages  Ice Cream  Salads,Tolichowki,75,am icecreame & chat center
449858,Kothrud,Pune,Yash Pavbhaji And Paratha House,200,2.9,80,"Street Food,Snacks,Indian",Kothrud,55,yah pavbhaji & paratha houe
449876,Majestic,Bangalore,Shyam Mishra Juice Centre Llp,160,2.9,80,"Juices,Beverages",Majestic,47,hyam mihra juice centre llp
450033,Alwarpet,Chennai,Surabi Organic,100,2.9,80,"Beverages,Snacks",Alwarpet,63,urabi organic
450114,Bandra Area,Mumbai,Bhairavnath Ice Cream And Sandwich Corner,200,2.9,80,Ice Cream,Bandra Area,51,bhairavnath ice cream & andwich corner
450236,Annanagar,Chennai,Hyderabad Irani Chai,400,2.9,80,Chinese,Annanagar,70,hyderabad irani chai
450292,Vanasthalipuram,Hyderabad,Manna Millet Restaurant,150,2.9,80,South Indian,Vanasthalipuram,92,manna millet retaurant
450298,Salt Lake,Kolkata,Fraisier'S,100,2.9,80,Bakery,Salt Lake,91,fraiier
450543,Perambur,Chennai,Afresh,100,5.0,20,"Healthy Food,Salads,Desserts,Beverages",Perambur,50,afreh
450550,Marol Sakinaka,Mumbai,Shubh Sagar (Kanchi Sagar Foodlet),151,2.9,80,Indian  South Indian  Beverages,Marol Sakinaka,48,hubh agar (kanchi agar foodlet)
450819,Kurla,Mumbai,Aj'S Bistro,800,2.9,80,Fast Food  Italian  Mexican  Beverages,Kurla,37,aj bitro
450842,Athwa,Surat,Shekhawati Hotel,200,2.9,80,Indian,Athwa,47,hekhawati hotel
450844,Sinhgad Road,Pune,Healthycious,200,2.9,80,"Fast Food,Salads,Beverages",Sinhgad Road,71,healthyciou
450860,Laldarwaja,Ahmedabad,Gayatri Bhaji Pav And  Pulav Centre (Sohanlal Sahp,200,2.9,80,"Chinese,Indian,North Indian,Fast Food",Laldarwaja,40,gayatri bhaji pav &  pulav centre (ohanlal ahp
450896,Basavanagudi,Bangalore,Sakath Momos,150,2.9,80,Chinese,Basavanagudi,47,akath momo
450920,Karvenagar,Pune,Khandesh To Pune,300,2.9,80,Indian,Kothrud,64,khandeh to pune
451063,Marol Sakinaka,Mumbai,Mothers Touch Kathiyawadi,350,2.9,80,Gujarati,Marol Sakinaka,63,mother touch kathiyawadi
451095,Kothapet & Dilsukhnagar,Hyderabad,Saleem Stores The Pan Parlour,150,2.9,80,Paan,Kothapet & Dilsukhnagar,57,aleem tore the pan parlour
451110,Indiranagar,Bangalore,3 Mangos,100,2.9,80,"Beverages,Ice Cream",Indiranagar,56,3 mango
451118,Sagrampuraathwa,Surat,Laziz Pizza,300,2.9,80,"Pizzas,Fast Food,Pastas",Athwa,35,laziz pizza
451121,Vastral,Ahmedabad,Annapurna Kitchen,300,2.9,80,"Indian,Chinese,Thalis",Vastral,72,annapurna kitchen
451179,Kothapet & Dilsukhnagar,Hyderabad,Sri Dharshani Pure Veg.Tiffin Center,300,2.9,80,South Indian,Kothapet & Dilsukhnagar,58,ri dharhani pure veg.tiffin center
451351,Piplod,Surat,Sai Raj Paratha,300,2.9,80,"Indian,Snacks",Piplod,58,ai raj paratha
451401,Vadapalani,Chennai,The Lassi Corner,150,2.9,80,"Beverages,Ice Cream,Sweets,Fast Food",Vadapalani,78,the lai corner
451411,Kodambakkam,Chennai,Madurai Mamiyar Mess,120,2.9,80,South Indian,Kodambakkam,71,madurai mamiyar me
451419,Malleshwaram,Bangalore,Bamboo Veg House,250,2.9,80,"Indian,Chinese,Sweets",Malleshwaram,66,bamboo veg houe
451616,South Kolkata,Kolkata,Cremewich,260,2.9,80,Ice Cream,South Kolkata,68,cremewich
451645,Laldarwaja,Ahmedabad,Kgfc Restaurant,200,2.9,80,"Fast Food,Pizzas",Laldarwaja,46,kgfc retaurant
451839,Ruby Area,Kolkata,Swad Sadan,150,2.9,80,South Indian,Ruby Area,72,wad adan
451922,Ameerpet,Hyderabad,Babai Tiffins And Carries,200,2.9,80,South Indian,Ameerpet,72,babai tiffin & carrie
451957,Tolichowki,Hyderabad,Frost N Roll,400,2.9,80,"Ice Cream,Beverages,Fast Food",Tolichowki,74,frot n roll
452010,Rohini,Delhi,Silver Apple,200,2.9,80,"Chaat,Indian,Beverages",Rohini,60,ilver apple
452041,Sector V Salt Lake,Kolkata,Kwality Walls,200,2.9,80,"Ice Cream,Beverages",Sector V Salt Lake,80,kwality wall
452141,Varachha,Surat,Akshar Varni Pavbhaji,200,2.9,80,"Street Food,Chinese,South Indian",Varachha,55,akhar varni pavbhaji
452147,Chembur,Mumbai,Sindh Pani Puri House (Original),180,2.9,80,Street Food,Chembur,48,indh pani puri houe (original)
452149,Adajan,Surat,Rajwadu Kathiyawadi Restaurant,300,2.9,80,"Gujarati,Indian,Fast Food,Pizzas,Beverages",Adajan,77,rajwadu kathiyawadi retaurant
452204,Navrangpura,Ahmedabad,Cafe+9,300,2.9,80,"Fast Food,Pizzas,Snacks,Beverages",Navrangpura,39,cafe+9
452240,Koramangala,Bangalore,Chaat House,200,2.9,80,"Beverages,Ice Cream,North Indian,Snacks",Koramangala,59,chaat houe
452251,Maninagar,Ahmedabad,Arihant 2 Dosa Club,200,2.9,80,South Indian,Maninagar,49,arihant 2 doa club
452267,Laldarwaja,Ahmedabad,Rabdi King,100,2.9,80,"Desserts,Ice Cream",Laldarwaja,39,rabdi king
452311,Navrangpura,Ahmedabad,Devaadi Hotel,600,2.9,80,"Indian,Punjabi,Fast Food",Navrangpura,37,devaadi hotel
452339,Kurla,Mumbai,Cake Day 7,350,2.9,80,Bakery,Kurla,39,cake day 7
452548,Baranagar,Kolkata,Sutripti Mistanna Bhander,100,2.9,80,Sweets,New Area,79,utripti mitanna bhander
452638,Adajan,Surat,Kutchi King,200,2.9,80,Fast Food,Adajan,46,kutchi king
452640,Piplod,Surat,Zorko Brand Of Food Lovers,100,2.9,80,"Pizzas,Fast Food",Piplod,62,zorko brand of food lover
452827,Kilpauk,Chennai,Dp Special,340,2.9,80,Snacks,Kilpauk,45,dp pecial
452890,Santoshnagar & Saidabad,Hyderabad,Hotel Sahara,200,2.9,80,"South Indian,Chinese,Biryani",Santoshnagar & Saidabad,43,hotel ahara
452988,Kurla,Mumbai,The Tasty Cake,450,2.9,80,"Bakery,Desserts",Kurla,35,the taty cake
453239,Kothrud,Pune,Manisha Bhel And Panipuri,150,2.9,80,Snacks,Kothrud,59,maniha bhel & panipuri
453436,Arumbakkam,Chennai,Highway Inn Smart,300,2.9,80,"Indian,Chinese,Snacks",Arumbakkam,73,highway inn mart
453469,Vadapalani,Chennai,A1 Chips West Mambalam(T Nagar),190,2.9,80,Indian,Vadapalani,77,a1 chip wet mambalam(t nagar)
454028,Rajouri Garden,Delhi,Delicious Food,150,2.9,80,"Fast Food,Chinese",Rajouri Garden,68,deliciou food
454287,Ameerpet,Hyderabad,Assr Enterprises,250,2.9,80,Beverages,Ameerpet,74,ar enterprie
454341,Kodambakkam,Chennai,Rice Junction / Chinthamani Foods Chennai Private,250,2.9,80,"Biryani,Indian",Kodambakkam,68,rice junction / chinthamani food chennai private
454349,Chembur,Mumbai,Mr Chinese,250,2.9,80,Chinese,Chembur,50,mr chinee
454498,Arumbakkam,Chennai,Rajalakshmi Home Cooking,200,2.9,80,"Fast Food,Snacks",Arumbakkam,64,rajalakhmi home cooking
454558,Athwa,Surat,Mummy Dosa And Fast Food,100,2.9,80,South Indian,Athwa,35,mummy doa & fat food
454734,Sinhgad Road,Pune,Sam Mankar Dosa,300,2.9,80,"South Indian,Desserts,Beverages",Sinhgad Road,77,am mankar doa
454797,Basavanagudi,Bangalore,Uttara Karnataka  Foods,200,2.9,80,"South Indian,Snacks",Basavanagudi,51,uttara karnataka  food
454885,Vesu,Surat,Status Cafe & Restaurant,400,2.9,80,"Continental,Chinese,Indian,Desserts",Piplod,56,tatu cafe & retaurant
454889,Vijayanagar,Bangalore,Suvarna Veg Restaurant,300,2.9,80,"Indian,North Indian,Beverages",Vijayanagar,64,uvarna veg retaurant
454972,Himayath Nagar,Hyderabad,Teas N More,150,2.9,80,"Beverages,Fast Food,Snacks,Pizzas,Chinese",Himayath Nagar,41,tea n more
455073,Ghatkopar Vikhroli,Mumbai,Aarogya Amruttulya,150,2.9,80,"Fast Food,Street Food,Beverages",Ghatkopar Vikhroli,45,aarogya amruttulya
455120,Majestic,Bangalore,Mejestic Cafe,250,2.9,80,"South Indian,Indian,Chinese,Beverages",Majestic,51,mejetic cafe
455363,Kodambakkam,Chennai,Sri Lakshmi Vilas Hotels,200,2.9,80,"South Indian,Chinese",Kodambakkam,73,ri lakhmi vila hotel
455469,Ameerpet,Hyderabad,T-Ruchi,2,2.9,80,Chaat  Fast Food,Ameerpet,64,t-ruchi
455700,Scruz Bandra East,Mumbai,Arani Snacks,200,2.9,80,"Snacks,Juices",Scruz Bandra East,44,arani nack
455957,Ameerpet,Hyderabad,Sri Sai Tiffins And Chat,250,2.9,80,South Indian,Ameerpet,73,ri ai tiffin & chat
455997,Kothrud,Pune,South Kitchen,150,2.9,80,South Indian,Kothrud,65,outh kitchen
456002,Powai,Mumbai,Twin Pizza'S,350,2.9,80,Pizzas  Fast Food  Snacks,Powai,52,twin pizza
456054,Vastrapur,Ahmedabad,Pandeji Parcel Point,200,2.9,80,"North Indian,Chinese,South Indian",Vastrapur,48,pandeji parcel point
456166,Kothrud,Pune,Foodie Nator,200,2.9,80,"Indian,Beverages",Kothrud,50,foodie nator
456340,Laldarwaja,Ahmedabad,K.P Snacks And Food,250,2.9,80,"Chinese,Punjabi,Indian,Beverages",Laldarwaja,40,k.p nack & food
456386,Piplod,Surat,The Barot House,200,2.9,80,"South Indian,Street Food",Piplod,65,the barot houe
456401,New Area,Kolkata,Azad Restaurant,200,2.9,80,Beverages,New Area,62,azad retaurant
456478,Chandkheda,Ahmedabad,Sahi Suraj Singh,250,2.9,80,Chinese,Chandkheda,72,ahi uraj ingh
456504,Pitampura,Delhi,The Blue Plate,400,2.9,80,"Chinese,North Indian,Biryani",Pitampura,49,the blue plate
456519,Varachha,Surat,Shree Sainath Dosa,250,2.9,80,"South Indian,Snacks",Varachha,58,hree ainath doa
456530,Maninagar,Ahmedabad,Bansi Restaurant,500,2.9,80,"Indian,Chinese,Ice Cream,Beverages",Maninagar,34,bani retaurant
456635,George Town,Chennai,Dadi'S Kitchen,297,2.9,80,"Snacks,Chaat,Indian",George Town,36,dadi kitchen
456753,Ghatkopar Vikhroli,Mumbai,Krishna Vihar (Sashi Lunch Home),200,2.9,80,Indian,Ghatkopar Vikhroli,43,krihna vihar (ahi lunch home)
457042,Sinhgad Road,Pune,S.P. Crazy Cafe And Fast Food,200,2.9,80,"Beverages,Pizzas",Sinhgad Road,59,.p. crazy cafe & fat food
457083,Varachha,Surat,Food Bites,200,2.9,80,Chinese,Varachha,44,food bite
457362,Paldi & Ambawadi,Ahmedabad,Rr Kloud Kitchen,500,2.9,80,"Indian,Chinese",Maninagar,36,rr kloud kitchen
457452,Sanjay Nagar New Bel Road,Bangalore,Sri Ramji Sweets,75,2.9,80,Sweets,Sanjay Nagar New Bel Road,51,ri ramji weet
457630,Jayanagar,Bangalore,Sri Sai Foods,149,2.9,80,South Indian,Jayanagar,56,ri ai food
457872,Piplod,Surat,Tropical Fusion,200,2.9,80,"Fast Food,Pizzas,Snacks",Piplod,59,tropical fuion
457951,Kirti Nagar,Delhi,Sindhi Namkeen & More,200,2.9,80,"Indian,Gujarati",Kirti Nagar,68,indhi namkeen & more
458505,Naranpura,Ahmedabad,Lalu'S Special Stuffed Paratha,300,2.9,80,North Indian,Naranpura,49,lalu pecial tuffed paratha
459016,Athwa,Surat,Punjabi Masi Da Dhaba,100,2.9,80,"Punjabi,North Indian",Athwa,32,punjabi mai da dhaba
459173,Varachha,Surat,Shaker'S Galleria,360,2.9,80,"Beverages,Waffle,Desserts",Varachha,58,haker galleria
459178,Vastrapur,Ahmedabad,Balaji Bhaji Pav Dosa,200,2.9,80,"South Indian,Street Food",Vastrapur,46,balaji bhaji pav doa
459193,Central Kolkata,Kolkata,Uttapam - Flavours Of South,200,2.9,80,"South Indian,Beverages,Street Food,Desserts",Central Kolkata,61,uttapam - flavour of outh
459972,Himayath Nagar,Hyderabad,Agra Sweet House,180,2.9,80,"Sweets,Snacks",Himayath Nagar,43,agra weet houe
460163,Vastrapur,Ahmedabad,Sm Food,100,2.9,80,"American,Snacks",Vastrapur,48,m food
460412,Marol Sakinaka,Mumbai,Vaayu Foods O-Cakes,500,2.9,80,"Bakery,Desserts",Marol Sakinaka,49,vaayu food o-cake
460439,Navrangpura,Ahmedabad,Dhosa Hub,5,2.9,80,"South Indian,North Indian",Navrangpura,44,dhoa hub
460529,Piplod,Surat,Chaska Chinese Corner,200,2.9,80,Chinese,Piplod,44,chaka chinee corner
460553,Himayath Nagar,Hyderabad,Kalyug Kitchen,250,2.9,80,South Indian,Himayath Nagar,38,kalyug kitchen
460867,Scruz Bandra East,Mumbai,The Dessert Cake,700,2.9,80,"Bakery,Desserts",Scruz Bandra East,46,the deert cake
461141,Nsp,Delhi,New Oye Punjabi,350,2.9,80,"Punjabi,North Indian,Chinese",Nsp,55,new oye punjabi
461164,Majestic,Bangalore,Himadri Ice Cream,250,2.9,80,"Ice Cream,Beverages,Desserts",Majestic,40,himadri ice cream
461833,Bibwewadi,Pune,Krishna Pure Veg,300,2.9,80,"Maharashtrian,Punjabi,Chinese,South Indian",Dhankawadi,51,krihna pure veg
461866,Laldarwaja,Ahmedabad,Jay Arbuda Food Point,300,2.9,80,"Pizzas,Street Food,Continental,Pastas,Snacks",Laldarwaja,45,jay arbuda food point
462604,Royapettah,Chennai,Juice World Fresh N Juicy,170,2.9,80,"Juices,Beverages,American,Chinese,Italian,Snacks,Desserts",Royapettah,47,juice world freh n juicy
462889,Prahlad Nagar,Ahmedabad,Shree Ram Parotha House,180,2.9,80,North Indian,Prahlad Nagar,47,hree ram parotha houe
462943,Central Bangalore,Bangalore,Bangarpet Chats,110,2.9,80,Chaat,Central Bangalore,37,bangarpet chat
463051,Rohini,Delhi,Zaika The Bakers,400,2.9,80,Pizzas,Rohini,38,zaika the baker
464112,Himayath Nagar,Hyderabad,Bake And Beans,400,2.9,80,"Snacks,American,Pizzas,Pastas,Beverages",Himayath Nagar,36,bake & bean
