rank,Youtuber,subscribers,video views,category,Title,uploads,Country,Abbreviation,channel_type,video_views_rank,country_rank,channel_type_rank,video_views_for_the_last_30_days,lowest_monthly_earnings,highest_monthly_earnings,lowest_yearly_earnings,highest_yearly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,Urban_population,Latitude,Longitude,subscriber_bins,views_bins
828,faptv,13700000,5457203710.0,comedy,faptv,863,vietnam,vn,comedy,1205.0,3.0,36.0,35124000.0,8800.0,140500.0,105400.0,1700000.0,0.0,28.5,96462106.0,2.01,35332140.0,14.058324,108.277199,Medium (10M - 50M),Medium (1B - 10B)
829,wesley safadï¿½,13700000,8134379376.0,music,wesley safadï¿½,438,brazil,br,music,631.0,47.0,139.0,64059000.0,16000.0,256200.0,192200.0,3100000.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
830,infobells,13700000,5178142148.0,education,infobells,495,india,in,education,1289.0,113.0,39.0,23893000.0,6000.0,95600.0,71700.0,1100000.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
831,desi gamers,13700000,2135195239.0,gaming,desi gamers,1,Not Available,NA,tech,4057849.0,0.0,4183.0,5.0,0.0,0.02,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
832,acenix,13600000,2122062016.0,gaming,acenix,368,spain,es,games,4572.0,16.0,60.0,47436000.0,11900.0,189700.0,142300.0,2300000.0,200000.0,88.9,47076781.0,13.96,37927409.0,40.463667,-3.74922,Medium (10M - 50M),Medium (1B - 10B)
833,zeinab harake,13600000,896891351.0,Other,zeinab harake,273,philippines,ph,people,13437.0,9.0,51.0,12088000.0,3000.0,48400.0,36300.0,580200.0,100000.0,35.5,108116615.0,2.15,50975903.0,12.879721,121.774017,Medium (10M - 50M),Low (< 1B)
834,dallmyd,13600000,1948925559.0,sports,dallmyd,412,united states,us,sports,5133.0,164.0,11.0,30677000.0,7700.0,122700.0,92000.0,1500000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
835,lindsey stirling,13600000,3764608356.0,music,lindsey stirling,199,united states,us,music,2084.0,163.0,139.0,15277000.0,3800.0,61100.0,45800.0,733300.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
836,jojo tv - hindi stories,13600000,5141201173.0,education,jojo tv - hindi stories,1097,india,in,film,1303.0,114.0,42.0,10764000.0,2700.0,43100.0,32300.0,516700.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
837,bbc,13600000,9685060624.0,pets & animals,bbc,16047,united kingdom,gb,entertainment,474.0,29.0,160.0,44414000.0,11100.0,177700.0,133200.0,2100000.0,100000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),Medium (1B - 10B)
838,saturday night live,13600000,14717282742.0,entertainment,saturday night live,8335,united states,us,comedy,232.0,164.0,37.0,56626000.0,14200.0,226500.0,169900.0,2700000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
839,budi01 gaming,13500000,1181292450.0,gaming,budi01 gaming,319,indonesia,id,games,9540.0,29.0,61.0,13436000.0,3400.0,53700.0,40300.0,644900.0,0.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
840,typical gamer,13500000,4301581610.0,gaming,typical gamer,4312,canada,ca,games,1716.0,11.0,61.0,32557000.0,8100.0,130200.0,97700.0,1600000.0,0.0,68.9,36991981.0,5.56,30628482.0,56.130366,-106.346771,Medium (10M - 50M),Medium (1B - 10B)
841,anaysa,13500000,3445794123.0,howto & style,anaysa,591,india,in,howto,2364.0,115.0,30.0,29706000.0,7400.0,118800.0,89100.0,1400000.0,0.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
842,julia gisella,13500000,5380132790.0,entertainment,julia gisella,19,united kingdom,gb,music,3767960.0,2492.0,3189.0,1615.0,0.4,6.0,5.0,78.0,130.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),Medium (1B - 10B)
843,awakening music,13500000,5545936485.0,music,awakening music,814,united kingdom,gb,music,1183.0,30.0,140.0,35309000.0,8800.0,141200.0,105900.0,1700000.0,100000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),Medium (1B - 10B)
844,lady diana,13500000,8265920659.0,entertainment,lady diana,1403,ukraine,ua,people,620.0,4.0,52.0,75162000.0,18800.0,300600.0,225500.0,3600000.0,100000.0,82.7,44385155.0,8.88,30835699.0,48.379433,31.16558,Medium (10M - 50M),Medium (1B - 10B)
845,sanjoy das official,13500000,3912334359.0,entertainment,sanjoy das official,1793,india,in,games,1954.0,114.0,60.0,179232000.0,44800.0,716900.0,537700.0,8600000.0,400000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
846,woody & kleiny,13500000,11717217293.0,comedy,woody & kleiny,975,united kingdom,gb,entertainment,333.0,29.0,160.0,495561000.0,123900.0,2000000.0,1500000.0,23800000.0,400000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),High (10B - 100B)
847,vijay kumar viner vlogs,13500000,7958771872.0,entertainment,vijay kumar viner vlogs,1357,india,in,entertainment,663.0,116.0,162.0,109813000.0,27500.0,439300.0,329400.0,5300000.0,300000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
848,conor maynard,13500000,2750993392.0,music,conor maynard,321,united states,us,music,3257.0,165.0,140.0,10787000.0,2700.0,43100.0,32400.0,517800.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
849,wengie,13500000,1900272833.0,howto & style,wengie,462,united states,us,howto,5297.0,165.0,30.0,1335000.0,334.0,5300.0,4000.0,64100.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
850,vlad y niki show,13400000,4622628957.0,Other,vlad y niki show,477,united states,us,entertainment,1537.0,166.0,162.0,92228000.0,23100.0,368900.0,276700.0,4400000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
851,codiscos,13400000,11789678655.0,music,codiscos,7356,colombia,co,music,330.0,9.0,140.0,228902000.0,57200.0,915600.0,686700.0,11000000.0,100000.0,55.3,50339443.0,9.71,40827302.0,4.570868,-74.297333,Medium (10M - 50M),High (10B - 100B)
852,the world adventures ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13400000,2139769210.0,people & blogs,the world adventures ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1028,india,in,people,4540.0,116.0,53.0,1043000.0,261.0,4200.0,3100.0,50100.0,0.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
853,vibhu 96,13400000,20563378.0,Other,vibhu 96,256,india,in,education,342460.0,114.0,40.0,20264000.0,5100.0,81100.0,60800.0,972700.0,300000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Low (< 1B)
854,blockbuster movies,13400000,2650061211.0,entertainment,blockbuster movies,0,india,in,Unknown Type,4057944.0,5589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
855,athlean-xï¿½,13400000,2319515787.0,howto & style,athlean-xï¿½,1349,united states,us,howto,4039.0,166.0,31.0,14498000.0,3600.0,58000.0,43500.0,695900.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
856,my mate nate,13400000,3363634923.0,comedy,my mate nate,1195,thailand,th,entertainment,2436.0,15.0,162.0,41672000.0,10400.0,166700.0,125000.0,2000000.0,0.0,49.3,69625582.0,0.75,35294600.0,15.870032,100.992541,Medium (10M - 50M),Medium (1B - 10B)
857,h2odelirious,13400000,4356686216.0,gaming,h2odelirious,3727,united states,us,games,1683.0,166.0,62.0,16785000.0,4200.0,67100.0,50400.0,805700.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
858,gma integrated news,13400000,9569814790.0,news & politics,gma integrated news,296272,philippines,ph,news,486.0,10.0,22.0,115459000.0,28900.0,461800.0,346400.0,5500000.0,100000.0,35.5,108116615.0,2.15,50975903.0,12.879721,121.774017,Medium (10M - 50M),Medium (1B - 10B)
859,peet montzingo,13400000,10022557589.0,people & blogs,peet montzingo,319,united states,us,people,433.0,165.0,52.0,397715000.0,99400.0,1600000.0,1200000.0,19100000.0,500000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
860,the q,13400000,4306212515.0,people & blogs,tom duggan,96,united states,us,sports,3846885.0,7615.0,4466.0,3.0,0.0,0.01,0.01,0.14,1.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
861,trakin tech,13300000,2262690743.0,science & technology,trakin tech,3640,india,in,tech,4152.0,116.0,16.0,43669000.0,10900.0,174700.0,131000.0,2100000.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
862,theradbrad,13300000,6050102764.0,gaming,theradbrad,8195,united states,us,games,1038.0,167.0,63.0,15694000.0,3900.0,62800.0,47100.0,753300.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
863,matt steffanina,13300000,3299216601.0,entertainment,matt steffanina,331,united states,us,entertainment,14275.0,692.0,694.0,1929000.0,482.0,7700.0,5800.0,92600.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
864,stray kids,13300000,3364230487.0,people & blogs,straykids,3,Not Available,NA,comedy,4057875.0,0.0,4896.0,2.0,0.0,0.01,0.01,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
865,kurt hugo schneider,13300000,3733856870.0,entertainment,kurt hugo schneider,698,united states,us,entertainment,2110.0,167.0,163.0,4233000.0,1100.0,16900.0,12700.0,203200.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
866,vogue,13300000,4177184071.0,entertainment,vogue,3166,united states,us,people,1789.0,167.0,54.0,45095000.0,11300.0,180400.0,135300.0,2200000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
867,,13300000,6482687220.0,people & blogs,ýýýýýýýýýýýýýýýýýý,608,russia,ru,entertainment,927.0,13.0,163.0,90241000.0,22600.0,361000.0,270700.0,4300000.0,100000.0,81.9,144373535.0,4.59,107683889.0,61.52401,105.318756,Medium (10M - 50M),Medium (1B - 10B)
868,kids lineï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13300000,9088562002.0,people & blogs,kids lineï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,2742,united states,us,education,524.0,166.0,41.0,161889000.0,40500.0,647600.0,485700.0,7800000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
869,vextrex,13300000,7923901253.0,entertainment,vextrex,2411,ukraine,ua,entertainment,669.0,5.0,163.0,379346000.0,0.0,0.0,0.0,0.0,0.0,82.7,44385155.0,8.88,30835699.0,48.379433,31.16558,Medium (10M - 50M),Medium (1B - 10B)
870,penguinz0,13300000,7773543609.0,gaming,penguinz0,4613,united states,us,entertainment,689.0,166.0,162.0,188948000.0,47200.0,755800.0,566800.0,9100000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
871,just for laughs gags,13300000,7406628736.0,comedy,just for laughs gags,6916,united states,us,comedy,764.0,167.0,38.0,17468000.0,4400.0,69900.0,52400.0,838500.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
872,kabita's kitchen,13300000,2831275503.0,howto & style,kabita's kitchen,1489,india,in,howto,3123.0,117.0,32.0,43118000.0,10800.0,172500.0,129400.0,2100000.0,0.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
873,banderitax,13300000,4129249415.0,gaming,banderitax,1640,saudi arabia,sa,games,1818.0,7.0,63.0,70712000.0,17700.0,282800.0,212100.0,3400000.0,200000.0,68.0,34268528.0,5.93,28807838.0,23.885942,45.079162,Medium (10M - 50M),Medium (1B - 10B)
874,azzyland,13300000,6412313570.0,gaming,azzyland,1749,canada,ca,entertainment,949.0,12.0,163.0,5387000.0,1300.0,21500.0,16200.0,258600.0,100000.0,68.9,36991981.0,5.56,30628482.0,56.130366,-106.346771,Medium (10M - 50M),Medium (1B - 10B)
875,hubaï¿½ï¿½,13200000,9884886099.0,entertainment,hubaï¿½ï¿½,538,united states,us,entertainment,454.0,167.0,163.0,319647000.0,79900.0,1300000.0,958900.0,15300000.0,500000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
876,bibo ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13200000,1148422000.0,entertainment,bibo ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,192,russia,ru,entertainment,9855.0,13.0,163.0,8769000.0,2200.0,35100.0,26300.0,420900.0,200000.0,81.9,144373535.0,4.59,107683889.0,61.52401,105.318756,Medium (10M - 50M),Medium (1B - 10B)
877,brawl stars,13200000,2036408398.0,gaming,brawl stars,172,finland,fi,games,4846.0,1.0,64.0,20369000.0,5100.0,81500.0,61100.0,977700.0,0.0,88.2,5520314.0,6.59,4716888.0,61.92411,25.748151,Medium (10M - 50M),Medium (1B - 10B)
878,ei nerd,13200000,3568392223.0,entertainment,einerd,0,Not Available,NA,games,4057944.0,0.0,7399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
879,sonotek bhakti,13200000,3789736218.0,entertainment,sonotek bhakti,8019,india,in,music,2063.0,118.0,142.0,25321000.0,6300.0,101300.0,76000.0,1200000.0,0.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
880,vilmei,13200000,4205664894.0,Other,vilmei,1324,indonesia,id,people,1786.0,30.0,55.0,264308000.0,66100.0,1100000.0,792900.0,12700000.0,800000.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
881,mc divertida,13200000,5224764969.0,entertainment,mc divertida,413,brazil,br,entertainment,1269.0,49.0,164.0,64517000.0,16100.0,258100.0,193600.0,3100000.0,100000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
882,the infographics show,13200000,5263540904.0,education,the infographics show,4279,united states,us,education,1252.0,168.0,42.0,51820000.0,13000.0,207300.0,155500.0,2500000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
883,jbalvinvevo,13200000,20743586601.0,music,jbalvinvevo,237,colombia,co,music,113.0,10.0,142.0,86270000.0,21600.0,345100.0,258800.0,4100000.0,0.0,55.3,50339443.0,9.71,40827302.0,4.570868,-74.297333,Medium (10M - 50M),High (10B - 100B)
884,twinsfromrussia,13200000,9378175604.0,people & blogs,ýýýýýýtwinsfromrussia,6888,united states,us,people,503.0,168.0,55.0,119389000.0,29800.0,477600.0,358200.0,5700000.0,300000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
885,technology gyan,13200000,1138262456.0,science & technology,technology gyan,1022,india,in,tech,9955.0,118.0,17.0,18518000.0,4600.0,74100.0,55600.0,888900.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
886,cookingshooking hindi,13200000,1758603195.0,people & blogs,cookingshooking hindi,393,india,in,howto,5855.0,118.0,33.0,11490000.0,2900.0,46000.0,34500.0,551500.0,0.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
887,ryan trahan,13100000,2182651464.0,entertainment,ryan trahan,33,united states,us,people,4051001.0,7683.0,7670.0,248.0,0.06,0.99,0.74,12.0,1.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
888,alex gonzaga official,13100000,1401914513.0,people & blogs,alex gonzaga official,287,philippines,ph,people,7733.0,11.0,56.0,10848000.0,2700.0,43400.0,32500.0,520700.0,0.0,35.5,108116615.0,2.15,50975903.0,12.879721,121.774017,Medium (10M - 50M),Medium (1B - 10B)
889,wiederdude,13100000,2733682792.0,Other,wiederdude,289,united states,us,games,3275.0,169.0,65.0,56894000.0,14200.0,227600.0,170700.0,2700000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
890,ian boggs,13100000,9110348202.0,entertainment,ian boggs,1327,Not Available,NA,entertainment,520.0,0.0,163.0,329312000.0,82300.0,1300000.0,987900.0,15800000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
891,lokdhun punjabi,13100000,4712624489.0,music,lokdhun punjabi,1262,india,in,music,1484.0,119.0,143.0,34438000.0,8600.0,137800.0,103300.0,1700000.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
892,knowledge tv ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13100000,1936582704.0,people & blogs,knowledge tv ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7,Not Available,NA,people,4054334.0,0.0,7714.0,2.0,0.0,0.01,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
893,painzeiro,13100000,2555801802.0,people & blogs,painzeiro,1077,brazil,br,people,3545.0,50.0,56.0,43990000.0,11000.0,176000.0,132000.0,2100000.0,100000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
894,peppa pig em portuguï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13100000,4214172991.0,film & animation,peppa pig em portuguï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1365,brazil,br,film,1770.0,49.0,43.0,27340000.0,6800.0,109400.0,82000.0,1300000.0,100000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
895, ms yeah,13100000,4399833602.0,people & blogs,ýýýýýýýýýýýýýýý ms yeah,435,united states,us,howto,1650.0,169.0,34.0,60661000.0,15200.0,242600.0,182000.0,2900000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
896,hungria hip hop,13100000,4608751851.0,music,hungria hip hop,73,brazil,br,music,1541.0,50.0,143.0,48223000.0,12100.0,192900.0,144700.0,2300000.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
897,raptorgamer,13100000,2879263916.0,people & blogs,raptorgamer,1444,ecuador,ec,games,3044.0,2.0,65.0,62909000.0,15700.0,251600.0,188700.0,3000000.0,300000.0,44.9,17373662.0,3.97,11116711.0,-1.831239,-78.183406,Medium (10M - 50M),Medium (1B - 10B)
898,redetv,13100000,5333569294.0,entertainment,redetv,36760,brazil,br,entertainment,1240.0,50.0,165.0,17588000.0,4400.0,70400.0,52800.0,844200.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
899,twenty one pilots,13100000,5264039679.0,music,twenty one pilots,194,united states,us,music,1255.0,169.0,143.0,50922000.0,12700.0,203700.0,152800.0,2400000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
900,dj khaled,13100000,6637820731.0,music,djkhaled,12,samoa,ws,music,3967392.0,81.0,5659.0,379.0,0.09,2.0,1.0,18.0,3.0,7.6,202506.0,8.36,35588.0,-13.759029,-172.104629,Medium (10M - 50M),Medium (1B - 10B)
901,davie504,13000000,2683297849.0,entertainment,davie504,838,italy,it,entertainment,3340.0,2.0,166.0,29870000.0,7500.0,119500.0,89600.0,1400000.0,100000.0,61.9,60297396.0,9.89,42651966.0,41.87194,12.56738,Medium (10M - 50M),Medium (1B - 10B)
902,everson zoio,13000000,1024467771.0,comedy,everson zoio,625,brazil,br,entertainment,11340.0,51.0,166.0,3052000.0,763.0,12200.0,9200.0,146500.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
903,calon sarjana,13000000,10664585.0,entertainment,calon sarjana,29,indonesia,id,entertainment,772571.0,31.0,166.0,2292000000.0,0.0,0.0,0.0,0.0,300000.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Low (< 1B)
904,lofi girl,13000000,1698279553.0,music,lofi girl,409,france,fr,music,6059.0,3.0,143.0,30471000.0,7600.0,121900.0,91400.0,1500000.0,100000.0,65.6,67059887.0,8.43,54123364.0,46.227638,2.213749,Medium (10M - 50M),Medium (1B - 10B)
905,jomy production,13000000,5057163256.0,entertainment,srk edie soon,8,india,in,Unknown Type,3686280.0,5227.0,0.0,2.0,0.0,0.01,0.01,0.1,0.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
906,gh's,13000000,8739174649.0,gaming,gh's,510,south korea,kr,games,553.0,15.0,65.0,1081000000.0,270300.0,4300000.0,3200000.0,51900000.0,1000000.0,94.3,51709098.0,4.15,42106719.0,35.907757,127.766922,Medium (10M - 50M),Medium (1B - 10B)
907,jesseandmike,13000000,9999238237.0,entertainment,jesseandmike,716,united states,us,entertainment,440.0,170.0,166.0,41109000.0,10300.0,164400.0,123300.0,2000000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
908,wolfoo channel,13000000,301547793.0,Other,wolfoo channel,22,pakistan,pk,people,4035874.0,3926.0,7638.0,590.0,0.15,2.0,2.0,28.0,8.0,9.0,216565318.0,4.45,79927762.0,30.375321,69.345116,Medium (10M - 50M),Low (< 1B)
909,susy mouriz,13000000,6270909026.0,entertainment,susy mouriz,1299,mexico,mx,entertainment,969.0,31.0,165.0,368437000.0,92100.0,1500000.0,1100000.0,17700000.0,600000.0,40.2,126014024.0,3.42,102626859.0,23.634501,-102.552784,Medium (10M - 50M),Medium (1B - 10B)
910,7 minutoz,13000000,4349562794.0,music,7 minutoz,521,brazil,br,music,1692.0,51.0,144.0,29526000.0,7400.0,118100.0,88600.0,1400000.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
